Max Taxable Income,Revenu imposable maximum,
Applicant for a Job,Candidat à un poste,
Job Opening,Offre d'emploi,
Cover Letter,Lettre de motivation,
Resume Attachment,CV en pièce jointe,
Job Applicant Source,Source du candidat,
Applicant Email Address,Adresse e-mail du candidat,
Awaiting Response,En attente de réponse,
Job Offer Terms,Conditions de l'offre d'emploi,
Select Terms and Conditions,Sélectionner les conditions générales,
Job Offer Term,Condition de l'offre d'emploi,
Offer Term,Condition de l'offre,
Value / Description,Valeur / Description,
Description of a Job Opening,Description d'une offre d'emploi,
Staffing Plan,Plan de recrutement,
Planned number of Positions,Nombre de postes prévus,
"Job profile, qualifications required etc.","Profil de poste, qualifications requises, etc.",
HR-LAL-.YYYY.-,HR-LAL-.AAAA.-,
New Leaves Allocated,Nouveaux congés alloués,
Add unused leaves from previous allocations,Ajouter les congés non pris des allocations précédentes,
Unused leaves,Congés non pris,
Total Leaves Allocated,Total des congés alloués,
Total Leaves Encashed,Total des congés rachetés,
Leave Period,Période de congé,
Carry Forwarded Leaves,Congés reportés,
Apply / Approve Leaves,Demander / Approuver les congés,
HR-LAP-.YYYY.-,HR-LAP-.AAAA.-,
Leave Balance Before Application,Solde de congés avant demande,
Total Leave Days,Nombre total de jours de congé,
Leave Approver Name,Nom de l'approbateur de congés,
Follow via Email,Suivre par e-mail,
Block Holidays on important days.,Bloquer les jours fériés importants.,
Leave Block List Name,Nom de la liste de blocage de congés,
Applies to Company,S'applique à la société,
"If not checked, the list will have to be added to each Department where it has to be applied.","Si non coché, la liste devra être ajoutée à chaque département où elle doit s'appliquer.",
Block Days,Jours de blocage,
Stop users from making Leave Applications on following days.,Empêcher les utilisateurs de faire des demandes de congé les jours suivants.,
Leave Block List Dates,Dates de la liste de blocage de congés,
Allow Users,Autoriser les utilisateurs,
Allow the following users to approve Leave Applications for block days.,Autoriser les utilisateurs suivants à approuver les demandes de congé pour les jours de blocage.,
Leave Block List Allowed,Liste de blocage de congés autorisée,
Leave Block List Allow,Autorisation de la liste de blocage de congés,
Allow User,Autoriser l'utilisateur,
Leave Block List Date,Date de la liste de blocage de congés,
Block Date,Date de blocage,
Leave Control Panel,Panneau de contrôle des congés,
Employment Type (optional),Type d'emploi (optionnel),
Branch (optional),Agence (optionnel),
Department (optional),Département (optionnel),
Designation (optional),Poste (optionnel),
Employee Grade (optional),Grade de l'employé (optionnel),
Employee (optional),Employé (optionnel),
Allocate Leaves,Allouer des congés,
Carry Forward,Report,
Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,Veuillez sélectionner Report si vous souhaitez également inclure le solde de congés de l'exercice précédent à cet exercice,
New Leaves Allocated (In Days),Nouveaux congés alloués (en jours),
Leave Balance,Solde de congés,
Encashable days,Jours rachetables,
Encashment Amount,Montant du rachat,
Leave Ledger Entry,Écriture au journal des congés,
Transaction Name,Nom de la transaction,
Is Carry Forward,Est un report,
Is Expired,A expiré,
Is Leave Without Pay,Est un congé sans solde,
Holiday List for Optional Leave,Liste de jours fériés pour les congés optionnels,
Leave Allocations,Allocations de congés,
Leave Policy Details,Détails de la politique de congés,
Leave Policy Detail,Détail de la politique de congés,
Annual Allocation,Allocation annuelle,
Leave Type Name,Nom du type de congé,
Applicable After (Working Days),Applicable après (jours ouvrables),
Is Optional Leave,Est un congé optionnel,
Allow Negative Balance,Autoriser un solde négatif,
Include holidays within leaves as leaves,Inclure les jours fériés dans les congés,
Is Compensatory,Est compensatoire,
Maximum Carry Forwarded Leaves,Maximum de congés reportés,
Expire Carry Forwarded Leaves (Days),Expiration des congés reportés (jours),
Calculated in days,Calculé en jours,
Encashment,Rachat,
Allow Encashment,Autoriser le rachat,
Encashment Threshold Days,Jours de seuil de rachat,
Earned Leave,Congés payés,
Is Earned Leave,Est un congé payé,
Earned Leave Frequency,Fréquence d'acquisition des congés payés,
Rounding,Arrondi,
Payroll Employee Detail,Détails de la paie de l'employé,
Payroll Frequency,Fréquence de paie,
Fortnightly,Toutes les deux semaines,
Bimonthly,Bimestriel,
Employees,Employés,
Number Of Employees,Nombre d'employés,
Employee Details,Détails de l'employé,
Validate Attendance,Valider la présence,
Salary Slip Based on Timesheet,Bulletin de paie basé sur la feuille de temps,
Deduct Tax For Unclaimed Employee Benefits,Déduire l'impôt pour les avantages sociaux non réclamés,
Deduct Tax For Unsubmitted Tax Exemption Proof,Déduire l'impôt pour les justificatifs d'exonération fiscale non soumis,
Select Payment Account to make Bank Entry,Sélectionner le compte de paiement pour créer l'écriture bancaire,
Salary Slips Created,Bulletins de paie créés,
Salary Slips Submitted,Bulletins de paie soumis,
Payroll Periods,Périodes de paie,
Payroll Period Date,Date de la période de paie,
Purpose of Travel,Motif du voyage,
Retention Bonus,Prime de rétention,
Bonus Payment Date,Date de paiement de la prime,
Bonus Amount,Montant de la prime,
Depends on Payment Days,Dépend des jours de paiement,
Is Tax Applicable,Est imposable,
Variable Based On Taxable Salary,Variable basée sur le salaire imposable,
Exempted from Income Tax,Exonéré de l'impôt sur le revenu,
Round to the Nearest Integer,Arrondir à l'entier le plus proche,
Statistical Component,Composant statistique,
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ","Si cette option est sélectionnée, la valeur spécifiée ou calculée dans ce composant ne contribuera pas aux revenus ou aux déductions. Cependant, sa valeur peut être référencée par d'autres composants qui peuvent être ajoutés ou déduits.",
Do Not Include in Total,Ne pas inclure dans le total,
Flexible Benefits,Avantages flexibles,
Is Flexible Benefit,Est un avantage flexible,
Max Benefit Amount (Yearly),Montant maximal de l'avantage (annuel),
Only Tax Impact (Cannot Claim But Part of Taxable Income),Impact fiscal uniquement (non réclamable mais fait partie du revenu imposable),
Create Separate Payment Entry Against Benefit Claim,Créer une écriture de paiement distincte par demande d'avantage,
Amount based on formula,Montant basé sur une formule,
Formula,Formule,
Salary Detail,Détail du salaire,
Component,Composant,
Do not include in total,Ne pas inclure dans le total,
Default Amount,Montant par défaut,
Additional Amount,Montant supplémentaire,
Tax on flexible benefit,Impôt sur les avantages flexibles,
Tax on additional salary,Impôt sur le salaire supplémentaire,
Salary Structure,Structure de salaire,
Working Days,Jours ouvrables,
Salary Slip Timesheet,Feuille de temps du bulletin de paie,
Earnings,Revenus,
Deductions,Déductions,
Total in words,Total en lettres,
Salary Component for timesheet based payroll.,Composant de salaire pour la paie basée sur les feuilles de temps.,
Leave Encashment Amount Per Day,Montant du rachat de congés par jour,
Max Benefits (Amount),Avantages max (montant),
Salary breakup based on Earning and Deduction.,Répartition du salaire basée sur les revenus et les déductions.,
Total Earning,Total des revenus,
Salary Structure Assignment,Affectation de la structure de salaire,
Shift Assignment,Affectation de quart,
Shift Type,Type de quart,
Shift Request,Demande de quart,
Enable Auto Attendance,Activer la présence automatique,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,Marquer la présence en fonction du 'Pointage de l'employé' pour les employés affectés à ce quart.,
Auto Attendance Settings,Paramètres de présence automatique,
Determine Check-in and Check-out,Déterminer le pointage d'entrée et de sortie,
Alternating entries as IN and OUT during the same shift,Alterner les entrées en ENTRÉE et SORTIE pendant le même quart,
Strictly based on Log Type in Employee Checkin,Strictement basé sur le type de pointage dans le pointage de l'employé,
Working Hours Calculation Based On,Calcul des heures de travail basé sur,
First Check-in and Last Check-out,Premier pointage d'entrée et dernier pointage de sortie,
Every Valid Check-in and Check-out,Chaque pointage d'entrée et de sortie valide,
Begin check-in before shift start time (in minutes),Commencer le pointage d'entrée avant l'heure de début du quart (en minutes),
The time before the shift start time during which Employee Check-in is considered for attendance.,Le temps avant l'heure de début du quart pendant lequel le pointage de l'employé est pris en compte pour la présence.,
Allow check-out after shift end time (in minutes),Autoriser le pointage de sortie après l'heure de fin du quart (en minutes),
Time after the end of shift during which check-out is considered for attendance.,Le temps après la fin du quart pendant lequel le pointage de sortie est pris en compte pour la présence.,
Working Hours Threshold for Half Day,Seuil d'heures de travail pour une demi-journée,
Working hours below which Half Day is marked. (Zero to disable),Heures de travail en dessous desquelles une demi-journée est marquée (0 pour désactiver).,
Working Hours Threshold for Absent,Seuil d'heures de travail pour absence,
Working hours below which Absent is marked. (Zero to disable),Heures de travail en dessous desquelles une absence est marquée (0 pour désactiver).,
Process Attendance After,Traiter la présence après,
Attendance will be marked automatically only after this date.,La présence ne sera marquée automatiquement qu'après cette date.,
Last Sync of Checkin,Dernière synchronisation des pointages,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,Dernière synchronisation réussie connue du pointage de l'employé. Ne réinitialisez que si vous êtes sûr que tous les pointages sont synchronisés depuis tous les emplacements. Veuillez ne pas modifier si vous n'êtes pas sûr.,
Grace Period Settings For Auto Attendance,Paramètres de la période de grâce pour la présence automatique,
Enable Entry Grace Period,Activer la période de grâce pour l'entrée,
Late Entry Grace Period,Période de grâce pour entrée tardive,
The time after the shift start time when check-in is considered as late (in minutes).,Le temps après l'heure de début du quart où le pointage d'entrée est considéré comme tardif (en minutes).,
Enable Exit Grace Period,Activer la période de grâce pour la sortie,
Early Exit Grace Period,Période de grâce pour sortie anticipée,
The time before the shift end time when check-out is considered as early (in minutes).,Le temps avant l'heure de fin du quart où le pointage de sortie est considéré comme anticipé (en minutes).,
Skill Name,Nom de la compétence,
Staffing Plan Detail,Détail du plan de recrutement,
Total Estimated Budget,Budget total estimé,
Vacancies,Postes vacants,
Estimated Cost Per Position,Coût estimé par poste,
Total Estimated Cost,Coût total estimé,
Current Count,Nombre actuel,
Current Openings,Ouvertures actuelles,
Number Of Positions,Nombre de postes,
Taxable Salary Slab,Tranche de salaire imposable,
From Amount,Montant de début,
To Amount,Montant de fin,
Percent Deduction,Pourcentage de déduction,
Training Program,Programme de formation,
Event Status,Statut de l'événement,
Has Certificate,Possède un certificat,
Seminar,Séminaire,
Theory,Théorie,
Workshop,Atelier,
Conference,Conférence,
Exam,Examen,
Internet,Internet,
Self-Study,Auto-apprentissage,
Advance,Avance,
Trainer Name,Nom du formateur,
Trainer Email,E-mail du formateur,
Attendees,Participants,
Employee Emails,E-mails de l'employé,
Training Event Employee,Employé de l'événement de formation,
Invited,Invité,
Feedback Submitted,Commentaires soumis,
Training Result Employee,Résultat de la formation de l'employé,
Travel Itinerary,Itinéraire de voyage,
Travel From,Lieu de départ,
Travel To,Lieu d'arrivée,
Mode of Travel,Mode de transport,
Flight,Vol,
Train,Train,
Taxi,Taxi,
Rented Car,Voiture de location,
Meal Preference,Préférence de repas,
Vegetarian,Végétarien,
Non-Vegetarian,Non-végétarien,
Gluten Free,Sans gluten,
Non Diary,Sans produits laitiers,
Travel Advance Required,Avance de voyage requise,
Departure Datetime,Date et heure de départ,
Arrival Datetime,Date et heure d'arrivée,
Lodging Required,Hébergement requis,
Preferred Area for Lodging,Zone préférée pour l'hébergement,
Check-in Date,Date d'arrivée,
Check-out Date,Date de départ,
Travel Request,Demande de voyage,
Travel Type,Type de voyage,
Domestic,National,
International,International,
Travel Funding,Financement du voyage,
Require Full Funding,Financement complet requis,
Fully Sponsored,Entièrement sponsorisé,
"Partially Sponsored, Require Partial Funding","Partiellement sponsorisé, financement partiel requis",
Copy of Invitation/Announcement,Copie de l'invitation / de l'annonce,
"Details of Sponsor (Name, Location)","Détails du sponsor (nom, lieu)",
Identification Document Number,Numéro de la pièce d'identité,
Any other details,Autres détails,
Costing Details,Détails des coûts,
Event Details,Détails de l'événement,
Name of Organizer,Nom de l'organisateur,
Address of Organizer,Adresse de l'organisateur,
Travel Request Costing,Coût de la demande de voyage,
Expense Type,Type de dépense,
Sponsored Amount,Montant sponsorisé,
Funded Amount,Montant financé,
Upload Attendance,Téléverser la présence,
Attendance From Date,Date de début de présence,
Attendance To Date,Date de fin de présence,
Get Template,Obtenir le modèle,
Import Attendance,Importer la présence,
Upload HTML,Téléverser HTML,
HR-VLOG-.YYYY.-,HR-VLOG-.AAAA.-,
Odometer Reading,Relevé du compteur kilométrique,
Current Odometer value ,Valeur actuelle du compteur kilométrique,
Refuelling Details,Détails du ravitaillement,
Invoice Ref,Réf. facture,
Service Details,Détails de l'entretien,
Vehicle Service,Entretien du véhicule,
Service Item,Article de service,
Brake Oil,Liquide de frein,
Brake Pad,Plaquettes de frein,
Clutch Plate,Disque d'embrayage,
Engine Oil,Huile moteur,
Oil Change,Vidange d'huile,
Inspection,Contrôle,
Mileage,Kilométrage,
Salary Slip Loan,Prêt sur bulletin de paie,
Loan Repayment Entry,Écriture de remboursement de prêt,
May,Mai,
June,Juin,
July,Juillet,
Bank Remittance,Remise bancaire,
Daily Work Summary Replies,Réponses au résumé de travail quotidien,
Employee Advance Summary,Résumé des avances sur salaire,
Employees working on a holiday,Employés travaillant un jour férié,
Monthly Attendance Sheet,Feuille de présence mensuelle,
Salary Register,Registre des salaires,
Unpaid Expense Claim,Note de frais non payée,
Payment Account is mandatory,Le compte de paiement est obligatoire,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.","Si coché, le montant total sera déduit du revenu imposable avant le calcul de l'impôt sur le revenu, sans aucune déclaration ou soumission de justificatif.",
In Time,À l'heure,
Out Time,Heure de sortie,
Is Recurring,Est récurrent,
HRA Exemption,Exonération HRA,
Monthly House Rent,Loyer mensuel,
Rented in Metro City,Loué en métropole,
HRA as per Salary Structure,HRA selon la structure de salaire,
Annual HRA Exemption,Exonération HRA annuelle,
Monthly HRA Exemption,Exonération HRA mensuelle,
House Rent Payment Amount,Montant du loyer payé,
Rented From Date,Date de début de location,
Rented To Date,Date de fin de location,
Monthly Eligible Amount,Montant mensuel éligible,
Total Eligible HRA Exemption,Total de l'exonération HRA éligible,
Validating Employee Attendance...,Validation de la présence des employés...,
Submitting Salary Slips and creating Journal Entry...,Soumission des bulletins de paie et création de l'écriture de journal...,
Calculate Payroll Working Days Based On,Calculer les jours ouvrables de la paie en fonction de,
Consider Unmarked Attendance As,Considérer la présence non marquée comme,
Fraction of Daily Salary for Half Day,Fraction du salaire journalier pour une demi-journée,
Component Type,Type de composant,
Provident Fund,Fonds de prévoyance,
Additional Provident Fund,Fonds de prévoyance supplémentaire,
Provident Fund Loan,Prêt du fonds de prévoyance,
Professional Tax,Taxe professionnelle,
Is Income Tax Component,Est un composant de l'impôt sur le revenu,
Component properties and references ,Propriétés et références du composant,
Additional Salary ,Salaire supplémentaire,
Unmarked days,Jours non marqués,
Absent Days,Jours d'absence,
Conditions and Formula variable and example,Variable et exemple de conditions et formule,
Income Tax Deductions,Déductions de l'impôt sur le revenu,
Income Tax Component,Composant de l'impôt sur le revenu,
Income Tax Amount,Montant de l'impôt sur le revenu,
Unmarked Days,Jours non marqués,
Jan,Janv,
Feb,Févr,
Mar,Mars,
Apr,Avr,
Aug,Août,
Sep,Sept,
Oct,Oct,
Nov,Nov,
Dec,Déc,
Summarized View,Vue résumée,
Professional Tax Deductions,Déductions de la taxe professionnelle,
Provident Fund Deductions,Déductions du fonds de prévoyance,
Recruitment Analytics,Analyse du recrutement,
Applicant name,Nom du candidat,
Job Offer status,Statut de l'offre d'emploi,
On Date,À la date,
Salary Payments Based On Payment Mode,Paiements de salaire par mode de paiement,
Salary Payments via ECS,Paiements de salaire via ECS,
Account No,N° de compte,
IFSC,IFSC,
MICR,MICR,
PF Account,Compte FP,
PF Amount,Montant FP,
Additional PF,FP supplémentaire,
PF Loan,Prêt FP,
Duplicate Entry,Saisie en double,
Please select Employee first.,Veuillez d'abord sélectionner un employé.,
To Date should be greater than From Date,La date de fin doit être postérieure à la date de début,
Job Offer: {0} is already for Job Applicant: {1},Offre d'emploi : {0} déjà existante pour le candidat : {1},
Only Shift Request with status 'Approved' and 'Rejected' can be submitted,Seules les demandes de quart avec le statut 'Approuvée' ou 'Rejetée' peuvent être soumises,
Shift Assignment: {0} created for Employee: {1},Affectation de quart : {0} créée pour l'employé : {1},
You can not request for your Default Shift: {0},Vous ne pouvez pas demander votre quart par défaut : {0},
Only Approvers can Approve this Request.,Seuls les approbateurs peuvent approuver cette demande.,
Please set Payroll based on in Payroll settings,Veuillez définir la base de la paie dans les paramètres de paie,
Additional Salary: {0} already exist for Salary Component: {1} for period {2} and {3},Un salaire supplémentaire {0} existe déjà pour le composant de salaire {1} pour la période du {2} au {3},
Payroll date can not be less than employee's joining date.,La date de paie ne peut pas être antérieure à la date d'embauche de l'employé.,
From date can not be less than employee's joining date.,La date de début ne peut pas être antérieure à la date d'embauche de l'employé.,
To date can not be greater than employee's relieving date.,La date de fin ne peut pas être postérieure à la date de départ de l'employé.,
Payroll date can not be greater than employee's relieving date.,La date de paie ne peut pas être postérieure à la date de départ de l'employé.,
Condition and formula,Condition et formule,
Interview Type,Type d'entretien,
Interview Round,Série d'entretiens,
Interview,Entretien,
Interview Feedback,Feedback d'entretien,
Available Leaves,Congés disponibles,
IFSC Code,Code IFSC,
Others,Autres,
Total Allocated Leaves,Total des congés alloués,
Used Leaves,Congés pris,
PAN Number,Numéro PAN,
Expired Leaves,Congés expirés,
"""From Date"" can not be greater than or equal to ""To Date""","La ""date de début"" ne peut pas être supérieure ou égale à la ""date de fin""",
% Utilization (B + NB) / T,% d'utilisation (F + NF) / T,
<b>Base</b> amount has not been set for the following employee(s): {0},Le montant de <b>base</b> n'a pas été défini pour le(s) employé(s) suivant(s) : {0},
<b>Total Leaves Allocated</b> are more than the number of days in the allocation period,Le <b>nombre total de congés alloués</b> est supérieur au nombre de jours de la période d'allocation,
"<h3>Help</h3>

<p>Notes:</p>

<ol>
<li>Use field <code>base</code> for using base salary of the Employee</li>
<li>Use Salary Component abbreviations in conditions and formulas. <code>BS = Basic Salary</code></li>
<li>Use field name for employee details in conditions and formulas. <code>Employment Type = employment_type</code><code>Branch = branch</code></li>
<li>Use field name from Salary Slip in conditions and formulas. <code>Payment Days = payment_days</code><code>Leave without pay = leave_without_pay</code></li>
<li>Direct Amount can also be entered based on Condition. See example 3</li></ol>

<h4>Examples</h4>
<ol>
<li>Calculating Basic Salary based on <code>base</code>
<pre><code>Condition: base &lt; 10000</code></pre>
<pre><code>Formula: base * .2</code></pre></li>
<li>Calculating HRA based on Basic Salary<code>BS</code>
<pre><code>Condition: BS &gt; 2000</code></pre>
<pre><code>Formula: BS * .1</code></pre></li>
<li>Calculating TDS based on Employment Type<code>employment_type</code>
<pre><code>Condition: employment_type==""Intern""</code></pre>
<pre><code>Amount: 1000</code></pre></li>
</ol>","<h3>Aide</h3>

<p>Remarques :</p>

<ol>
<li>Utilisez le champ <code>base</code> pour utiliser le salaire de base de l'employé.</li>
<li>Utilisez les abréviations des composants de salaire dans les conditions et les formules. <code>SB = Salaire de base</code>.</li>
<li>Utilisez le nom du champ pour les détails de l'employé dans les conditions et les formules. <code>Type d'emploi = type_emploi</code>, <code>Agence = agence</code>.</li>
<li>Utilisez le nom du champ du bulletin de paie dans les conditions et les formules. <code>Jours de paiement = jours_paiement</code>, <code>Congé sans solde = conge_sans_solde</code>.</li>
<li>Un montant direct peut également être saisi en fonction de la condition. Voir l'exemple 3.</li></ol>

<h4>Exemples</h4>
<ol>
<li>Calcul du salaire de base basé sur <code>base</code>
<pre><code>Condition : base &lt; 10000</code></pre>
<pre><code>Formule : base * 0.2</code></pre></li>
<li>Calcul de l'indemnité de logement (HRA) basé sur le salaire de base (<code>SB</code>)
<pre><code>Condition : SB &gt; 2000</code></pre>
<pre><code>Formule : SB * 0.1</code></pre></li>
<li>Calcul du TDS basé sur le type d'emploi (<code>type_emploi</code>)
<pre><code>Condition : type_emploi == ""Stagiaire""</code></pre>
<pre><code>Montant : 1000</code></pre></li>
</ol>",
"<h4>Condition Examples</h4>
<ol>
<li>Applying tax if employee born between 31-12-1937 and 01-01-1958 (Employees aged 60 to 80)<br>
<code>Condition: date_of_birth&gt;date(1937, 12, 31) and date_of_birth&lt;date(1958, 01, 01)</code></li><br><li>Applying tax by employee gender<br>
<code>Condition: gender==""Male""</code></li><br>
<li>Applying tax by Salary Component<br>
<code>Condition: base &gt; 10000</code></li></ol>","<h4>Exemples de condition</h4>
<ol>
<li>Appliquer une taxe si un employé est né entre le 31-12-1937 et le 01-01-1958 (Employés âgés de 60 à 80 ans)<br>
<code>Condition: date_of_birth&gt;date(1937, 12, 31) and date_of_birth&lt;date(1958, 01, 01)</code></li><br><li>Appliquer une taxe par genre d'employé<br>
<code>Condition: gender==""Homme""</code></li><br>
<li>Appliquer une taxe par composant de salaire<br>
<code>Condition: base &gt; 10000</code></li></ol>",
"<span class=""h4""><b>Masters &amp; Reports</b></span>","<span class=""h4""><b>Référentiels &amp; Rapports</b></span>",
"<span class=""h4""><b>Reports &amp; Masters</b></span>","<span class=""h4""><b>Rapports &amp; Référentiels</b></span>",
"<span class=""h4""><b>Your Shortcuts</b></span>","<span class=""h4""><b>Vos raccourcis</b></span>",
"<span style=""font-size: 18px;""><b>Masters &amp; Reports</b></span>","<span style=""font-size: 18px;""><b>Référentiels &amp; Rapports</b></span>",
A Job Requisition for {0} requested by {1} already exists: {2},Une demande de recrutement pour {0} demandée par {1} existe déjà : {2},
A friendly reminder of an important date for our team.,Un rappel amical d'une date importante pour notre équipe.,
Abbr,Abbrév.,
Absent Records,Absences,
Academics User,Utilisateur du module académique,
Accepted,Accepté,
Account,Compte,
Account Head,Poste comptable,
"Account type cannot be set for payroll payable account {0}, please remove and try again","Le type de compte ne peut pas être défini pour le compte de paie à payer {0}, veuillez le supprimer et réessayer",
Account {0} does not belong to company: {1},Le compte {0} n'appartient pas à la société : {1},
Account {0} does not match with Company {1},Le compte {0} ne correspond pas à la société {1},
Accounting,Comptabilité,
Accounting & Payment,Comptabilité et paiement,
Accounting Details,Détails comptables,
Accounting Dimension,Dimension comptable,
Accounting Dimensions,Dimensions comptables,
Accounting Ledger,Grand livre,
Accounting Reports,Rapports comptables,
Accounts,Comptes,
Accounts Payable,Comptes fournisseurs,
Accounts Receivable,Comptes clients,
Accounts Settings,Paramètres de la comptabilité,
Active,Actif,
Activities,Activités,
Activity Type,Type d'activité,
Actual Cost,Coût réel,
Actual Encashable Days,Jours rachetables réels,
Actual balances aren't available because the leave application spans over different leave allocations. You can still apply for leaves which would be compensated during the next allocation.,Les soldes réels ne sont pas disponibles car la demande de congé s'étend sur différentes allocations de congés. Vous pouvez toujours demander des congés qui seront compensés lors de la prochaine allocation.,
Add Day-wise Dates,Ajouter des dates par jour,
Add Employee Property,Ajouter une propriété à l'employé,
Add Feedback,Ajouter un commentaire,
Add unused leaves from previous leave period's allocation to this allocation,Ajouter les congés non pris de l'allocation de la période de congé précédente à cette allocation,
Added On,Ajouté le,
Added tax components from the Salary Component master as the salary structure didn't have any tax component.,Ajout de composants fiscaux à partir du référentiel Composant de salaire, car la structure de salaire ne contenait aucun composant fiscal.,
Additional Information ,Informations supplémentaires,
Additional Salary for referral bonus can only be created against Employee Referral with status {0},Un salaire supplémentaire pour la prime de parrainage ne peut être créé que pour une cooptation avec le statut {0},
Additional Salary for this salary component with {0} enabled already exists for this date,Un salaire supplémentaire pour ce composant de salaire avec {0} activé existe déjà pour cette date,
Advance Account,Compte d'avance,
Advance Amount,Montant de l'avance,
Advance Paid,Avance payée,
Advance Payments,Paiements d'avance,
Advanced Filters,Filtres avancés,
Advances,Avances,
All,Tous,
All Goals,Tous les objectifs,
All allocated assets should be returned before submission,Tous les actifs alloués doivent être restitués avant la soumission,
All the mandatory tasks for employee creation are not completed yet.,Toutes les tâches obligatoires pour la création de l'employé ne sont pas encore terminées.,
Allocate Based On Leave Policy,Allouer en fonction de la politique de congés,
Allocate Leave,Allouer un congé,
Allocate leaves to {0} employee(s)?,Allouer des congés à {0} employé(s) ?,
Allocate on Day,Allouer le jour,
Allocated Amount,Montant alloué,
Allocated {0} leave(s) via scheduler on {1} based on the 'Allocate on Day' option set to {2},Alloué {0} congé(s) via le planificateur le {1} en fonction de l'option 'Allouer le jour' définie sur {2},
Allocating Leave,Allocation de congé,
Allocation,Allocation,
Allow Geolocation Tracking,Autoriser le suivi de géolocalisation,
Allow Multiple Shift Assignments for Same Date,Autoriser plusieurs affectations de quart pour la même date,
Allow Over Allocation,Autoriser la sur-allocation,
Allows allocating more leaves than the number of days in the allocation period.,Permet d'allouer plus de congés que le nombre de jours de la période d'allocation.,
Amended From,Modifié de,
Amount Based on Formula,Montant basé sur une formule,
Amount claimed via Expense Claim,Montant demandé via la note de frais,
Amount of expense,Montant de la dépense,
Amount should not be less than zero,Le montant ne doit pas être inférieur à zéro,
"An amount of {0} already claimed for the component {1}, set the amount equal or greater than {2}","Un montant de {0} a déjà été demandé pour le composant {1}, définissez le montant égal ou supérieur à {2}",
Annual Taxable Amount,Montant annuel imposable,
"Any other remarks, noteworthy effort that should go in the records","Toute autre remarque, effort notable qui devrait être consigné dans les dossiers",
Applicable Earnings Component,Composant de revenus applicable,
Applicable For,Applicable pour,
Applicant Name,Nom du candidat,
Applicant Rating,Évaluation du candidat,
Applications Received,Candidatures reçues,
Applications received:,Candidatures reçues :,
Apply Filters,Appliquer les filtres,
Appointment,Rendez-vous,
Appraisal Cycle,Cycle d'évaluation,
Appraisal KRA,DRC d'évaluation,
Appraisal Linking,Lien d'évaluation,
Appraisal Overview,Aperçu de l'évaluation,
Appraisal Template,Modèle d'évaluation,
Appraisal Template Missing,Modèle d'évaluation manquant,
Appraisal Template not found for some designations.,Modèle d'évaluation introuvable pour certains postes.,
Appraisal creation is queued. It may take a few minutes.,La création de l'évaluation est en file d'attente. Cela peut prendre quelques minutes.,
Appraisal {0} already exists for Employee {1} for this Appraisal Cycle or overlapping period,L'évaluation {0} existe déjà pour l'employé {1} pour ce cycle d'évaluation ou une période qui se chevauche,
Appraisal {0} does not belong to Employee {1},L'évaluation {0} n'appartient pas à l'employé {1},
Appraisee,Évalué,
Appraisees: {0},Évalués : {0},
Approval,Approbation,
Approved,Approuvé,
Archived,Archivé,
Are you sure you want to delete the attachment,Êtes-vous sûr de vouloir supprimer la pièce jointe ?,
Are you sure you want to delete the {0},Êtes-vous sûr de vouloir supprimer l'élément {0} ?,
Are you sure you want to email the selected salary slips?,Êtes-vous sûr de vouloir envoyer les bulletins de paie sélectionnés par e-mail ?,
Are you sure you want to reject the Employee Referral?,Êtes-vous sûr de vouloir rejeter cette cooptation ?,
Asset Name,Nom de l'actif,
Assets Allocated,Actifs alloués,
Assign Shift Schedule,Affecter un horaire de quart,
Assignment based on,Affectation basée sur,
Associate Job Opening,Associer une offre d'emploi,
Associated Document,Document associé,
Associated Document Type,Type de document associé,
Attachments,Pièces jointes,
Attendance Count,Nombre de présences,
Attendance ID,ID de présence,
Attendance Settings,Paramètres de présence,
Attendance Updated,Présence mise à jour,
Attendance Warnings,Avertissements de présence,
Attendance date {0} can not be less than employee {1}'s joining date: {2},La date de présence {0} ne peut pas être antérieure à la date d'embauche de l'employé {1} : {2},
Attendance for all the employees under this criteria has been marked already.,La présence de tous les employés répondant à ces critères a déjà été marquée.,
Attendance for employee {0} is already marked for an overlapping shift {1}: {2},La présence de l'employé {0} est déjà marquée pour un quart qui en chevauche un autre {1} : {2},
Attendance for employee {0} is already marked for the date {1}: {2},La présence de l'employé {0} est déjà marquée pour la date {1} : {2},
Attendance from {0} to {1} has already been marked for the Employee {2},La présence du {0} au {1} a déjà été marquée pour l'employé {2},
Attendance marked successfully,Présence marquée avec succès,
Attendance not submitted for {0} as {1} is on leave.,Présence non soumise pour {0} car {1} est en congé.,
Attrition Count,Nombre d'attritions,
Automated Based on Goal Progress,Automatisé en fonction de la progression de l'objectif,
"Automatically fetches all assets allocated to the employee, if any","Récupère automatiquement tous les actifs alloués à l'employé, le cas échéant",
Available Leave(s),Congé(s) disponible(s),
Average Feedback Score,Score moyen des commentaires,
Average Rating,Note moyenne,
